108
1.329999999999999005e+01 4.292138161802343177e+01 -6.173042199758559434e+01 1.570796326794896780e+00 2.356194490192344837e+00 3.141592653589793116e+00
-6.173042199758560145e+01 3.975452018978107560e+01 -2.094547981021891303e+01 2.526112944919405745e+00 2.094395102393195263e+00 3.757072362260180487e+00
-6.173042199758560145e+01 3.034999999999999432e+01 -3.034999999999999432e+01 2.526112944919405745e+00 2.094395102393195263e+00 3.757072362260180487e+00
-6.173042199758560145e+01 2.094547981021891303e+01 -3.975452018978107560e+01 2.526112944919405745e+00 2.094395102393195263e+00 3.757072362260180487e+00
-5.232590180780452016e+01 4.640452018978107418e+01 -2.759547981021891161e+01 2.526112944919405745e+00 2.094395102393195263e+00 3.757072362260180487e+00
-5.232590180780452016e+01 3.699999999999999289e+01 -3.699999999999999289e+01 2.526112944919405745e+00 2.094395102393195263e+00 3.757072362260180487e+00
-5.232590180780452016e+01 2.759547981021891161e+01 -4.640452018978107418e+01 2.526112944919405745e+00 2.094395102393195263e+00 3.757072362260180487e+00
-4.292138161802343888e+01 5.305452018978107276e+01 -3.424547981021891019e+01 2.526112944919405745e+00 2.094395102393195263e+00 3.757072362260180487e+00
-4.292138161802343888e+01 4.364999999999999147e+01 -4.364999999999999147e+01 2.526112944919405745e+00 2.094395102393195263e+00 3.757072362260180487e+00
-4.292138161802343888e+01 3.424547981021891019e+01 -5.305452018978107276e+01 2.526112944919405745e+00 2.094395102393195263e+00 3.757072362260180487e+00
-4.292138161802343177e+01 5.305452018978107276e+01 3.424547981021891019e+01 2.526112944919405745e+00 1.047197551196597853e+00 5.667705598509198417e+00
-4.292138161802343177e+01 4.364999999999999147e+01 4.364999999999999147e+01 2.526112944919405745e+00 1.047197551196597853e+00 5.667705598509198417e+00
-4.292138161802343177e+01 3.424547981021891019e+01 5.305452018978107276e+01 2.526112944919405745e+00 1.047197551196597853e+00 5.667705598509198417e+00
-5.232590180780451306e+01 4.640452018978107418e+01 2.759547981021891161e+01 2.526112944919405745e+00 1.047197551196597853e+00 5.667705598509198417e+00
-5.232590180780451306e+01 3.699999999999999289e+01 3.699999999999999289e+01 2.526112944919405745e+00 1.047197551196597853e+00 5.667705598509198417e+00
-5.232590180780451306e+01 2.759547981021891161e+01 4.640452018978107418e+01 2.526112944919405745e+00 1.047197551196597853e+00 5.667705598509198417e+00
-6.173042199758559434e+01 3.975452018978107560e+01 2.094547981021891303e+01 2.526112944919405745e+00 1.047197551196597853e+00 5.667705598509198417e+00
-6.173042199758559434e+01 3.034999999999999432e+01 3.034999999999999432e+01 2.526112944919405745e+00 1.047197551196597853e+00 5.667705598509198417e+00
-6.173042199758559434e+01 2.094547981021891303e+01 3.975452018978107560e+01 2.526112944919405745e+00 1.047197551196597853e+00 5.667705598509198417e+00
1.330000000000000071e+01 6.173042199758559434e+01 4.292138161802343177e+01 1.570796326794896558e+00 7.853981633974482790e-01 0.000000000000000000e+00
1.330000000000000071e+01 5.232590180780451306e+01 5.232590180780451306e+01 1.570796326794896558e+00 7.853981633974482790e-01 0.000000000000000000e+00
1.330000000000000071e+01 4.292138161802343177e+01 6.173042199758559434e+01 1.570796326794896558e+00 7.853981633974482790e-01 0.000000000000000000e+00
0.000000000000000000e+00 6.173042199758559434e+01 4.292138161802343177e+01 1.570796326794896558e+00 7.853981633974482790e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.232590180780451306e+01 5.232590180780451306e+01 1.570796326794896558e+00 7.853981633974482790e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.292138161802343177e+01 6.173042199758559434e+01 1.570796326794896558e+00 7.853981633974482790e-01 0.000000000000000000e+00
-1.330000000000000071e+01 6.173042199758559434e+01 4.292138161802343177e+01 1.570796326794896558e+00 7.853981633974482790e-01 0.000000000000000000e+00
-1.330000000000000071e+01 5.232590180780451306e+01 5.232590180780451306e+01 1.570796326794896558e+00 7.853981633974482790e-01 0.000000000000000000e+00
-1.330000000000000071e+01 4.292138161802343177e+01 6.173042199758559434e+01 1.570796326794896558e+00 7.853981633974482790e-01 0.000000000000000000e+00
6.173042199758559434e+01 3.975452018978107560e+01 2.094547981021891303e+01 6.154797086703872600e-01 1.047197551196597853e+00 6.154797086703874820e-01
6.173042199758559434e+01 3.034999999999999432e+01 3.034999999999999432e+01 6.154797086703872600e-01 1.047197551196597853e+00 6.154797086703874820e-01
6.173042199758559434e+01 2.094547981021891303e+01 3.975452018978107560e+01 6.154797086703872600e-01 1.047197551196597853e+00 6.154797086703874820e-01
5.232590180780451306e+01 4.640452018978107418e+01 2.759547981021891161e+01 6.154797086703872600e-01 1.047197551196597853e+00 6.154797086703874820e-01
5.232590180780451306e+01 3.699999999999999289e+01 3.699999999999999289e+01 6.154797086703872600e-01 1.047197551196597853e+00 6.154797086703874820e-01
5.232590180780451306e+01 2.759547981021891161e+01 4.640452018978107418e+01 6.154797086703872600e-01 1.047197551196597853e+00 6.154797086703874820e-01
4.292138161802343177e+01 5.305452018978107276e+01 3.424547981021891019e+01 6.154797086703872600e-01 1.047197551196597853e+00 6.154797086703874820e-01
4.292138161802343177e+01 4.364999999999999147e+01 4.364999999999999147e+01 6.154797086703872600e-01 1.047197551196597853e+00 6.154797086703874820e-01
4.292138161802343177e+01 3.424547981021891019e+01 5.305452018978107276e+01 6.154797086703872600e-01 1.047197551196597853e+00 6.154797086703874820e-01
4.292138161802344598e+01 -3.424547981021891729e+01 -5.305452018978107986e+01 5.667705598509199305e+00 2.094395102393195263e+00 6.154797086703874820e-01
4.292138161802344598e+01 -4.364999999999999858e+01 -4.364999999999999858e+01 5.667705598509199305e+00 2.094395102393195263e+00 6.154797086703874820e-01
4.292138161802344598e+01 -5.305452018978107986e+01 -3.424547981021891729e+01 5.667705598509199305e+00 2.094395102393195263e+00 6.154797086703874820e-01
5.232590180780452727e+01 -2.759547981021891161e+01 -4.640452018978107418e+01 5.667705598509199305e+00 2.094395102393195263e+00 6.154797086703874820e-01
5.232590180780452727e+01 -3.699999999999999289e+01 -3.699999999999999289e+01 5.667705598509199305e+00 2.094395102393195263e+00 6.154797086703874820e-01
5.232590180780452727e+01 -4.640452018978107418e+01 -2.759547981021891161e+01 5.667705598509199305e+00 2.094395102393195263e+00 6.154797086703874820e-01
6.173042199758560855e+01 -2.094547981021890593e+01 -3.975452018978107560e+01 5.667705598509199305e+00 2.094395102393195263e+00 6.154797086703874820e-01
6.173042199758560855e+01 -3.034999999999999076e+01 -3.034999999999999076e+01 5.667705598509199305e+00 2.094395102393195263e+00 6.154797086703874820e-01
6.173042199758560855e+01 -3.975452018978107560e+01 -2.094547981021890948e+01 5.667705598509199305e+00 2.094395102393195263e+00 6.154797086703874820e-01
-1.330000000000001137e+01 -4.292138161802343177e+01 -6.173042199758559434e+01 4.712388980384689674e+00 2.356194490192344837e+00 6.283185307179586232e+00
-1.330000000000001137e+01 -5.232590180780451306e+01 -5.232590180780451306e+01 4.712388980384689674e+00 2.356194490192344837e+00 6.283185307179586232e+00
-1.330000000000001137e+01 -6.173042199758559434e+01 -4.292138161802343177e+01 4.712388980384689674e+00 2.356194490192344837e+00 6.283185307179586232e+00
-1.129943773104622054e-14 -4.292138161802343177e+01 -6.173042199758559434e+01 4.712388980384689674e+00 2.356194490192344837e+00 6.283185307179586232e+00
-1.129943773104622054e-14 -5.232590180780451306e+01 -5.232590180780451306e+01 4.712388980384689674e+00 2.356194490192344837e+00 6.283185307179586232e+00
-1.129943773104622054e-14 -6.173042199758559434e+01 -4.292138161802343177e+01 4.712388980384689674e+00 2.356194490192344837e+00 6.283185307179586232e+00
1.329999999999999005e+01 -4.292138161802343177e+01 -6.173042199758559434e+01 4.712388980384689674e+00 2.356194490192344837e+00 6.283185307179586232e+00
1.329999999999999005e+01 -5.232590180780451306e+01 -5.232590180780451306e+01 4.712388980384689674e+00 2.356194490192344837e+00 6.283185307179586232e+00
1.329999999999999005e+01 -6.173042199758559434e+01 -4.292138161802343177e+01 4.712388980384689674e+00 2.356194490192344837e+00 6.283185307179586232e+00
-6.173042199758560145e+01 -2.094547981021891303e+01 -3.975452018978107560e+01 3.757072362260180487e+00 2.094395102393195263e+00 5.667705598509198417e+00
-6.173042199758560145e+01 -3.034999999999999432e+01 -3.034999999999999432e+01 3.757072362260180487e+00 2.094395102393195263e+00 5.667705598509198417e+00
-6.173042199758560145e+01 -3.975452018978107560e+01 -2.094547981021891303e+01 3.757072362260180487e+00 2.094395102393195263e+00 5.667705598509198417e+00
-5.232590180780452016e+01 -2.759547981021891161e+01 -4.640452018978107418e+01 3.757072362260180487e+00 2.094395102393195263e+00 5.667705598509198417e+00
-5.232590180780452016e+01 -3.699999999999999289e+01 -3.699999999999999289e+01 3.757072362260180487e+00 2.094395102393195263e+00 5.667705598509198417e+00
-5.232590180780452016e+01 -4.640452018978107418e+01 -2.759547981021891161e+01 3.757072362260180487e+00 2.094395102393195263e+00 5.667705598509198417e+00
-4.292138161802343888e+01 -3.424547981021891019e+01 -5.305452018978107276e+01 3.757072362260180487e+00 2.094395102393195263e+00 5.667705598509198417e+00
-4.292138161802343888e+01 -4.364999999999999147e+01 -4.364999999999999147e+01 3.757072362260180487e+00 2.094395102393195263e+00 5.667705598509198417e+00
-4.292138161802343888e+01 -5.305452018978107276e+01 -3.424547981021891019e+01 3.757072362260180487e+00 2.094395102393195263e+00 5.667705598509198417e+00
